,ID,revolutions,humidity,vibration,x1,x2,x3,x4,x5
43,-1.716981974127938,2.2054835433476643,2.415926101592208,-2.4673615278851746,2.2307210672505144,2.1748988202213035,2.1566654350479837,2.30251681914593,2.4234668909566115
44,-1.7166355639646922,2.204865099987288,2.415926101592208,-2.4673615278851746,2.230140350033323,2.174237967590222,2.1560069811908584,2.3018058509792185,2.4234668909566115
45,-1.7162891538014464,2.2042466566269123,2.4137308869778797,-2.459150286196264,2.229414453511832,2.1737423281169113,2.1555567139652614,2.301094913203554,2.4212454867188313
46,-1.7159427436382007,2.203782824106631,2.4137308869778797,-2.459150286196264,2.228978915598935,2.1732466886436,2.155062870527684,2.30056172981593,2.4212454867188313
47,-1.7155963334749547,2.203164380746257,2.4137308869778797,-2.459150286196264,2.2283981983817434,2.1725858360125194,2.154404404491628,2.2998508452246,2.4212454867188313
48,-1.715249923311709,2.2025459373858807,2.4115356723635823,-2.459150286196264,2.2276723018602524,2.1720901965392083,2.1539541129081714,2.299139991024315,2.4190241125063263
49,-1.7149035131484631,2.2019274940255067,2.4115356723635823,-2.459150286196264,2.227091584643061,2.171429343908127,2.1532956468721127,2.2984291672150796,2.4190241125063263
50,-1.7145571029852171,2.2013090506651305,2.4115356723635823,-2.50020649464081,2.2265108674258647,2.1707684912770464,2.1526371686571255,2.297718373796892,2.4190241125063263
51,-1.7142106928219714,2.2006906073047547,2.409340457749254,-2.459150286196264,2.2257849709043738,2.1702728518037353,2.152186852715809,2.2970076107697515,2.416802768319083
52,-1.7138642826587256,2.2000721639443808,2.409340457749254,-2.459150286196264,2.225204253687182,2.169611999172654,2.151528374500822,2.2962968781336563,2.416802768319083
53,-1.7135178724954798,2.1996083314240993,2.409340457749254,-2.459150286196264,2.2247687157742853,2.169116359699343,2.1510345067053853,2.295763848600711,2.416802768319083
54,-1.7131714623322338,2.198989888063723,2.4071452431349254,-2.459150286196264,2.2240428192527943,2.168620720226032,2.1505841664062064,2.2950531691489524,2.4145814541571156
55,-1.712825052168988,2.198371444703347,2.4071452431349254,-2.450939044507357,2.2234621020356022,2.1679598675949507,2.149925676012291,2.294342520088239,2.4145814541571156
56,-1.7124786420057423,2.1977530013429734,2.4071452431349254,-2.450939044507357,2.2228813848184066,2.16729901496387,2.1492671856183727,2.293631901418575,2.4145814541571156
57,-1.7121322318424965,2.197134557982597,2.404950028520628,-2.450939044507357,2.2221554882969157,2.166803375490559,2.148816808782406,2.292921313139957,2.412360170020396
58,-1.7117858216792505,2.196516114622221,2.404950028520628,-2.450939044507357,2.221574771079724,2.1661425228594777,2.1481583062095595,2.2922107552523876,2.412360170020396
59,-1.7114394115160048,2.195897671261847,2.404950028520628,-2.450939044507357,2.220994053862532,2.1654816702283965,2.147499815815641,2.2915002277558645,2.412360170020396
60,-1.711093001352759,2.1954338387415655,2.4027548139063,-2.50020649464081,2.2204133366453362,2.165151243912856,2.1472140250413627,2.2909673520775975,2.4101389159089517
61,-1.7107465911895132,2.1948153953811897,2.4027548139063,-2.450939044507357,2.219832619428144,2.164490391281775,2.1465555224685158,2.290256877765408,2.4101389159089517
62,-1.7104001810262672,2.1941969520208136,2.4027548139063,-2.450939044507357,2.2192519022109525,2.1638295386506936,2.1458970198956693,2.289546433844268,2.4101389159089517
63,-1.7100537708630215,2.1935785086604396,2.4005595992919715,-2.450939044507357,2.2185260056894616,2.1633338991773825,2.1454465821650497,2.2888360203141738,2.407917691822769
64,-1.7097073606997757,2.1929600653000634,2.4005595992919715,-2.450939044507357,2.217945288472266,2.1626730465463013,2.1447880674132715,2.288125637175127,2.407917691822769
65,-1.70936095053653,2.1923416219396876,2.4005595992919715,-2.4427278028184465,2.217364571255074,2.1620121939152206,2.144129552661494,2.287415284427128,2.407917691822769
66,-1.709014540373284,2.1917231785793136,2.398364384677674,-2.4427278028184465,2.2166386747335833,2.1615165544419095,2.1436790783940864,2.2867049620701776,2.4056964977618622
67,-1.7086681302100382,2.191259346059032,2.398364384677674,-2.4427278028184465,2.216203136820686,2.161020914968599,2.1431851862407876,2.2861722402465894,2.4056964977618622
68,-1.7083217200467924,2.190640902698656,2.398364384677674,-2.4427278028184465,2.2156224196034944,2.160360062337517,2.142526659310081,2.285461971073971,2.4056964977618622
69,-1.7079753098835466,2.1900224593382798,2.398364384677674,-2.4427278028184465,2.2150417023863027,2.1596992097064365,2.141868144558303,2.284751732292401,2.4056964977618622
70,-1.7076288997203006,2.189404015977906,2.3961691700633456,-2.50020649464081,2.214315805864808,2.1592035702331254,2.141417633754105,2.284041523901878,2.4034753337262034
71,-1.7072824895570549,2.18878557261753,2.3961691700633456,-2.4427278028184465,2.2137350886476157,2.158542717602044,2.140759106823396,2.2833313459024023,2.4034753337262034
72,-1.706936079393809,2.188167129257154,2.3961691700633456,-2.4427278028184465,2.213154371430424,2.1578818649709626,2.1401005677137586,2.2826211982939744,2.4034753337262034
73,-1.7065896692305633,2.18754868589678,2.393973955449017,-2.4427278028184465,2.212428474908933,2.157386225497652,2.139650032551701,2.281911081076594,2.40125419971582
74,-1.7062432590673173,2.1870848533764984,2.393973955449017,-2.4427278028184465,2.2119929369960363,2.1568905860243412,2.139156128219471,2.2813785131076845,2.40125419971582
75,-1.7058968489040716,2.186466410016122,2.393973955449017,-2.434516561129539,2.2114122197788446,2.15622973339326,2.1384975891098335,2.280668449074638,2.40125419971582
76,-1.7055504387408258,2.1858479666557464,2.3917787408347198,-2.434516561129539,2.2106863232573537,2.155734093919949,2.138047029589916,2.279958415432637,2.3990330957306982
77,-1.70520402857758,2.1852295232953725,2.3917787408347198,-2.434516561129539,2.2101056060401576,2.155073241288868,2.1373884783013475,2.2792484121816856,2.3990330957306982
78,-1.704857618414334,2.1846110799349963,2.3917787408347198,-2.434516561129539,2.209524888822966,2.154412388657787,2.136729927012779,2.2785384393217814,2.3990330957306982
79,-1.7045112082510883,2.18399263657462,2.3895835262203913,-2.434516561129539,2.208798992301475,2.153916749184476,2.1362793309560706,2.277828496852925,2.396812021770852
80,-1.7041647980878425,2.1833741932142465,2.3895835262203913,-2.50020649464081,2.208218275084279,2.1532558965533948,2.135620767488571,2.277118584775116,2.396812021770852
81,-1.7038183879245967,2.182910360693965,2.3895835262203913,-2.434516561129539,2.207782737171386,2.1527602570800837,2.1351268509774126,2.2765861706608845,2.396812021770852
82,-1.7034719777613507,2.182291917333589,2.3873883116060632,-2.434516561129539,2.2070568406498956,2.152264617606773,2.134676230562845,2.275876311767408,2.3945909778362537
83,-1.703125567598105,2.181673473973215,2.3873883116060632,-2.434516561129539,2.2064761234326995,2.151603764975692,2.1340176670953452,2.2751664832649805,2.3945909778362537
84,-1.7027791574348592,2.1810550306128387,2.3873883116060632,-2.434516561129539,2.205895406215508,2.1509429123446107,2.1333590914489173,2.2744566851535986,2.3945909778362537
85,-1.7024327472716134,2.180436587252463,2.385193096991766,-2.4263053194406288,2.205169509694017,2.1504472728712996,2.1329084466764874,2.273746917433266,2.392369963926931
86,-1.7020863371083674,2.179818143892089,2.385193096991766,-2.4263053194406288,2.2045887924768253,2.1497864202402184,2.132249871030059,2.2730371801039806,2.392369963926931
87,-1.7017399269451217,2.1791997005317127,2.385193096991766,-2.4263053194406288,2.204008075259629,2.1491255676091376,2.131591295383631,2.272327473165743,2.392369963926931
88,-1.701393516781876,2.1785812571713365,2.3829978823774374,-2.4263053194406288,2.2032821787381383,2.1486299281358265,2.1311406140744107,2.271617796618551,2.390148980042884
89,-1.7010471066186301,2.178117424651055,2.3829978823774374,-2.4263053194406288,2.2028466408252454,2.148134288662516,2.1306466732053924,2.2710855591522834,2.390148980042884
90,-1.7007006964553841,2.177498981290681,2.3829978823774374,-2.50020649464081,2.2022659236080497,2.1474734360314343,2.1299880853800333,2.270375935789427,2.390148980042884
91,-1.7003542862921384,2.1768805379303053,2.380802667763109,-2.4263053194406288,2.201540027086559,2.146977796558123,2.129537379712953,2.2696663428176165,2.3879280261840847
92,-1.7000078761288926,2.176262094569929,2.380802667763109,-2.4263053194406288,2.200959309869367,2.1463169439270424,2.1288787797086655,2.2689567802368553,2.3879280261840847
93,-1.6996614659656466,2.175643651209555,2.380802667763109,-2.4263053194406288,2.200378592652175,2.1456560912959612,2.1282201918833064,2.26824724804714,2.3879280261840847
94,-1.6993150558024008,2.175025207849179,2.3786074531488115,-2.4263053194406288,2.19965269613068,2.14516045182265,2.1277694496794353,2.2675377462484736,2.385707102350561
95,-1.698968645639155,2.174406764488803,2.3786074531488115,-2.418094077751719,2.1990719789134885,2.144499599191569,2.1271108496751476,2.266828274840853,2.385707102350561
96,-1.6986222354759093,2.1739429319685217,2.3786074531488115,-2.418094077751719,2.1986364410005956,2.144003959718258,2.1266168966271985,2.2662961912292636,2.385707102350561
97,-1.6982758253126633,2.1733244886081478,2.376412238534483,-2.418094077751719,2.1979105444791007,2.143508320244947,2.126166130065468,2.2655867730059773,2.383486208542299
98,-1.6979294151494175,2.1727060452477716,2.376412238534483,-2.418094077751719,2.1973298272619086,2.142847467613866,2.1255075178822493,2.26487738517374,2.383486208542299
99,-1.6975830049861718,2.1720876018873954,2.376412238534483,-2.418094077751719,2.196749110044717,2.142186614982785,2.1248489056990305,2.2641680277325484,2.383486208542299
100,-1.697236594822926,2.171469158527022,2.3742170239201545,-2.50020649464081,2.196023213523226,2.1416909755094737,2.1243981147794377,2.263458700682404,2.381265344759299
101,-1.69689018465968,2.1708507151666456,2.3742170239201545,-2.418094077751719,2.1954424963060304,2.141030122878393,2.123739490417291,2.2627494040233094,2.381265344759299
102,-1.6965437744964342,2.1702322718062694,2.3742170239201545,-2.418094077751719,2.1948617790888383,2.140369270247312,2.123080866055141,2.2620401377552604,2.381265344759299
103,-1.6961973643331885,2.169768439285988,2.3720218093058576,-2.418094077751719,2.1942810618716466,2.1400388439317712,2.12279469773403,2.2615082079983497,2.3790445110015606
104,-1.6958509541699427,2.169149995925614,2.3720218093058576,-2.418094077751719,2.1937003446544505,2.13937799130069,2.1221360611929514,2.2607989949146345,2.3790445110015606
105,-1.6955045440066967,2.168531552565238,2.3720218093058576,-2.409882836062811,2.193119627437259,2.1387171386696084,2.1214774368308014,2.260089812221967,2.3790445110015606
106,-1.695158133843451,2.167913109204862,2.369826594691529,-2.409882836062811,2.192393730915768,2.1382214991962973,2.1210265850165584,2.2593806599203465,2.3768237072690974
107,-1.6948117236802052,2.167294665844488,2.369826594691529,-2.409882836062811,2.1918130136985723,2.1375606465652166,2.1203679484754803,2.2586715380097737,2.3768237072690974
108,-1.6944653135169594,2.166676222484112,2.369826594691529,-2.409882836062811,2.19123229648138,2.1368997939341354,2.119709299755471,2.257962446490249,2.3768237072690974
109,-1.6941189033537134,2.166057779123736,2.3676313800772006,-2.409882836062811,2.1905063999598893,2.1364041544608243,2.1192584235833682,2.257253385361771,2.3746029335618966
110,-1.6937724931904676,2.165593946603454,2.3676313800772006,-2.50020649464081,2.1900708620469924,2.1359085149875137,2.118764433998631,2.256721609459539,2.3746029335618966
111,-1.6934260830272219,2.1649755032430806,2.3676313800772006,-2.409882836062811,2.1894901448298008,2.135247662356433,2.1181057852786216,2.256012601515395,2.3746029335618966
112,-1.693079672863976,2.1643570598827044,2.3654361654629033,-2.409882836062811,2.18876424830831,2.134752022883122,2.1176548725697284,2.2553036239622988,2.372382189879957
113,-1.69273326270073,2.1637386165223305,2.3654361654629033,-2.409882836062811,2.188183531091118,2.13409117025204,2.1169962116707906,2.2545946768002483,2.372382189879957
114,-1.6923868525374843,2.1631201731619543,2.3654361654629033,-2.409882836062811,2.187602813873922,2.133430317620959,2.1163375629507812,2.253885760029247,2.372382189879957
115,-1.6920404423742386,2.1625017298015785,2.3654361654629033,-2.401671594373901,2.1870220966567304,2.1327694649898783,2.1156789020518403,2.253176873649293,2.372382189879957
116,-1.6916940322109928,2.1618832864412045,2.3632409508485748,-2.401671594373901,2.1862962001352395,2.132273825516567,2.1152279528061593,2.252468017660387,2.3701614762232928
117,-1.6913476220477468,2.161419453920923,2.3632409508485748,-2.401671594373901,2.1858606622223427,2.1317781860432565,2.1147339510424885,2.2519363956128333,2.3701614762232928
118,-1.691001211884501,2.160801010560547,2.3632409508485748,-2.401671594373901,2.1852799450051505,2.131117333412175,2.1140752901435502,2.2512275928082595,2.3701614762232928
119,-1.6906548017212553,2.1601825672001707,2.3610457362342463,-2.401671594373901,2.18455404848366,2.1306216939388642,2.113624304361076,2.2505188203947344,2.3679407925918907
120,-1.6903083915580095,2.159564123839797,2.3610457362342463,-2.50020649464081,2.183973331266468,2.129960841307783,2.112965631283207,2.249810078372257,2.3679407925918907
121,-1.6899619813947635,2.158945680479421,2.3610457362342463,-2.401671594373901,2.1833926140492723,2.129299988676702,2.112306958205338,2.2491013667408253,2.3679407925918907
122,-1.6896155712315177,2.1583272371190447,2.3588505216199493,-2.401671594373901,2.1826667175277814,2.128804349203391,2.1118559480650037,2.248392685500443,2.36572013898575
123,-1.689269161068272,2.1577087937586708,2.3588505216199493,-2.401671594373901,2.1820860003105897,2.1281434965723096,2.1111972628082065,2.247684034651108,2.36572013898575
124,-1.6889227509050262,2.1572449612383893,2.3588505216199493,-2.401671594373901,2.1816504623976924,2.1276478570989985,2.110703248865607,2.2471525664582312,2.36572013898575
125,-1.6885763407417802,2.1566265178780135,2.356655307005621,-2.393460352684994,2.180924565876202,2.127152217625688,2.110252214367413,2.2464439687932303,2.3634995154048717
126,-1.6882299305785344,2.1560080745176373,2.356655307005621,-2.393460352684994,2.18034384865901,2.126491364994607,2.109593529110613,2.2457354015192754,2.3634995154048717
127,-1.6878835204152887,2.1553896311572633,2.356655307005621,-2.393460352684994,2.179763131441814,2.1258305123635255,2.1089348316748846,2.2450268646363676,2.3634995154048717
128,-1.687537110252043,2.154771187796887,2.3544600923912924,-2.393460352684994,2.1790372349203233,2.1253348728902144,2.1084837728188286,2.244318358144509,2.3612789218492547
129,-1.687190700088797,2.1541527444365114,2.3544600923912924,-2.393460352684994,2.1784565177031316,2.1246740202591337,2.107825063204169,2.2436098820436983,2.3612789218492547
130,-1.6868442899255511,2.1535343010761374,2.3544600923912924,-2.393460352684994,2.1778758004859395,2.1240131676280525,2.1071663657684403,2.242901436333933,2.3612789218492547
131,-1.6864978797623054,2.153070468555856,2.352264877776995,-2.393460352684994,2.177295083268744,2.123682741312512,2.106879941689797,2.2423701219957346,2.3590583583189133
132,-1.6861514695990594,2.1524520251954797,2.352264877776995,-2.393460352684994,2.1767143660515518,2.1230218886814307,2.1062212320751375,2.2416617294703034,2.3590583583189133
133,-1.6858050594358136,2.1518335818351035,2.352264877776995,-2.393460352684994,2.17613364883436,2.122361036050349,2.1055625224604775,2.2409533673359214,2.3590583583189133
134,-1.6854586492725678,2.1512151384747296,2.3500696631626665,-2.393460352684994,2.175407752312865,2.1218653965770384,2.1051114027097717,2.240245035592585,2.3568378248138333
135,-1.685112239109322,2.150596695114354,2.3500696631626665,-2.3852491109960834,2.174827035095673,2.1212045439459573,2.104452680916183,2.2395367342402963,2.3568378248138333
136,-1.684765828946076,2.1499782517539776,2.3500696631626665,-2.3852491109960834,2.1742463178784814,2.120543691314876,2.1037939591225925,2.2388284632790567,2.3568378248138333
137,-1.6844194187828303,2.1493598083936036,2.347874448548338,-2.3852491109960834,2.1735204213569905,2.120048051841565,2.1033428028350984,2.238120222708863,2.3546173213340156
138,-1.6840730086195845,2.148895975873322,2.347874448548338,-2.3852491109960834,2.1730848834440937,2.1195524123682543,2.1028487645346368,2.2375890622253434,2.3546173213340156
139,-1.6837265984563388,2.148277532512946,2.347874448548338,-2.3852491109960834,2.172504166226902,2.1188915597371736,2.1021900305621175,2.2368808748394833,2.3546173213340156
140,-1.6833801882930928,2.14765908915257,2.345679233934041,-2.3852491109960834,2.171778269705411,2.1183959202638625,2.1017388499167637,2.236172717844671,2.352396847879473
141,-1.683033778129847,2.1470406457921962,2.345679233934041,-2.3852491109960834,2.171197552488215,2.1177350676327813,2.101080115944242,2.235464591240906,2.352396847879473
142,-1.6826873679666012,2.14642220243182,2.345679233934041,-2.3852491109960834,2.1706168352710233,2.1170742150016997,2.100421369792794,2.2347564950281886,2.352396847879473
143,-1.6823409578033555,2.145803759071444,2.3434840193197126,-2.3852491109960834,2.1698909387495324,2.116578575528389,2.099970164789578,2.234048429206519,2.3501764044501923
144,-1.6819945476401095,2.1451853157110703,2.3434840193197126,-2.3852491109960834,2.1693102215323368,2.115917722897308,2.099311418638128,2.233340393775898,2.3501764044501923
145,-1.6816481374768637,2.1447214831907884,2.3434840193197126,-2.377037869307176,2.168874683619444,2.115422083423997,2.0988173559798065,2.2328093871470553,2.3501764044501923
146,-1.681301727313618,2.1441030398304126,2.341288804705384,-2.377037869307176,2.168148787097953,2.114926443950686,2.098366126618731,2.232101404900767,2.3479559910461734
147,-1.6809553171503722,2.1434845964700386,2.341288804705384,-2.377037869307176,2.167568069880757,2.114265591319605,2.097707368288352,2.2313934530455257,2.3479559910461734
148,-1.6806089069871262,2.1428661531096624,2.341288804705384,-2.377037869307176,2.1669873526635652,2.113604738688524,2.0970486099579704,2.2306855315813325,2.3479559910461734
149,-1.6802624968238804,2.1422477097492862,2.3390935900910867,-2.377037869307176,2.1662614561420743,2.113109099215213,2.0965973440601045,2.2299776405081864,2.345735607667416
150,-1.6799160866606346,2.1416292663889127,2.3390935900910867,-2.377037869307176,2.1656807389248827,2.1124482465841314,2.0959385735507943,2.229269779826088,2.345735607667416
151,-1.6795696764973889,2.1410108230285365,2.3390935900910867,-2.377037869307176,2.1651000217076866,2.1117873939530503,2.0952798152204153,2.228561949535037,2.345735607667416
152,-1.6792232663341429,2.140546990508255,2.3368983754767583,-2.377037869307176,2.164519304490495,2.1114569676375097,2.094993208457819,2.2280310967608727,2.3435152543139344
153,-1.678876856170897,2.139928547147879,2.3368983754767583,-2.377037869307176,2.163938587273303,2.1107961150064285,2.094334437948509,2.2273233196541553,2.3435152543139344
154,-1.6785304460076513,2.139310103787505,2.3368983754767583,-2.377037869307176,2.163357870056107,2.1101352623753478,2.093675655260268,2.2266155729384858,2.3435152543139344
155,-1.6781840358444056,2.138691660427129,2.33470316086243,-2.3688266276182657,2.1626319735346162,2.1096396229020367,2.0932243284677514,2.225907856613862,2.3412949309857005
156,-1.6778376256811596,2.138073217066753,2.33470316086243,-2.3688266276182657,2.1620512563174246,2.1089787702709555,2.09256554577951,2.2252001706802877,2.3412949309857005
157,-1.6774912155179138,2.137454773706379,2.33470316086243,-2.3688266276182657,2.1614705391002325,2.1083179176398743,2.0919067630912718,2.2244925151377606,2.3412949309857005
158,-1.677144805354668,2.1368363303460027,2.332507946248133,-2.3688266276182657,2.1607446425787376,2.1078222781665636,2.0914554119408932,2.223784889986281,2.3390746376827423
159,-1.6767983951914223,2.1363724978257213,2.332507946248133,-2.3688266276182657,2.1603091046658447,2.1073266386932525,2.0909613249247125,2.223254191066795,2.3390746376827423
160,-1.6764519850281763,2.1357540544653455,2.332507946248133,-2.3688266276182657,2.159728387448653,2.1066657860621714,2.0903025300575426,2.2225466190996492,2.3390746376827423
161,-1.6761055748649305,2.1351356111049715,2.332507946248133,-2.3688266276182657,2.159147670231457,2.1060049334310897,2.089643735190373,2.2218390775235495,2.3390746376827423
162,-1.6757591647016847,2.1345171677445953,2.3303127316338044,-2.3688266276182657,2.1584217737099665,2.105509293957779,2.0891923475032037,2.221131566338497,2.3368543744050596
163,-1.675412754538439,2.133898724384219,2.3303127316338044,-2.3688266276182657,2.1578410564927744,2.1048484413266983,2.088533540457103,2.220424085544494,2.3368543744050596
164,-1.675066344375193,2.1332802810238456,2.3303127316338044,-2.3688266276182657,2.1572603392755787,2.1041875886956167,2.0878747455899336,2.219716635141538,2.3368543744050596
165,-1.6747199342119472,2.1326618376634694,2.328117517019476,-2.3606153859293553,2.156534442754088,2.103691949222306,2.0874233213659763,2.219009215129628,2.334634141152625
166,-1.6743735240487014,2.132198005143188,2.328117517019476,-2.3606153859293553,2.156098904841195,2.103196309748995,2.086929209991936,2.218478670064821,2.334634141152625
167,-1.6740271138854557,2.1315795617828117,2.328117517019476,-2.3606153859293553,2.155518187623999,2.1025354571179142,2.086270402945835,2.217771303237247,2.334634141152625
168,-1.6736807037222097,2.1309611184224377,2.3259223024051785,-2.3606153859293553,2.1547922911025084,2.102039817644603,2.085818954364018,2.2170639668007186,2.3324139379254656
169,-1.673334293558964,2.1303426750620615,2.3259223024051785,-2.3606153859293553,2.1542115738853163,2.101378965013522,2.0851601351389863,2.2163566607552374,2.3324139379254656
170,-1.6729878833957181,2.129724231701686,2.3259223024051785,-2.3606153859293553,2.1536308566681246,2.1007181123824403,2.0845013159139545,2.2156493851008054,2.3324139379254656
